generation,best_distance,avg_distance
285,1626.1958935115554,1632.7952562365836
286,1626.1958935115554,1633.110509177947
287,1626.1958935115554,1627.297191744569
288,1626.1958935115554,1627.7610228164285
289,1626.1958935115554,1636.0540096592117
290,1626.1958935115554,1628.6457739673572
291,1626.1958935115554,1636.1688800188945
292,1626.1958935115554,1631.971179935051
293,1626.1958935115554,1626.92671450151
294,1626.1958935115554,1629.0810147222678
295,1626.1958935115554,1633.0514578931015
296,1626.1958935115554,1633.4169627684023
297,1626.1958935115554,1631.9072192067104
298,1626.1958935115554,1636.9169175938105
299,1626.1958935115554,1627.8555693606838
300,1626.1958935115554,1630.8438989519439
301,1626.1958935115554,1636.29730516012
302,1626.1958935115554,1631.5432580637375
303,1626.1958935115554,1632.38385535122
304,1626.1958935115554,1633.6218419918607
305,1626.1958935115554,1642.3825105433054
306,1626.1958935115554,1636.9638428895603
307,1626.1958935115554,1630.028606154086
308,1626.1958935115554,1636.462829903583
309,1626.1958935115554,1628.3523280778384
310,1626.1958935115554,1635.094843376717
311,1626.1958935115554,1641.4682337405047
312,1626.1958935115554,1647.3911152609844
313,1626.1958935115554,1658.6516045244434
314,1626.1958935115554,1655.9929407837399
315,1626.1958935115554,1662.759981688037
316,1626.1958935115554,1666.2142457351551
317,1626.1958935115554,1677.3634478153701
318,1626.1958935115554,1668.628899152479
319,1626.1958935115554,1647.1213739256027
320,1626.1958935115554,1647.0425110246763
321,1626.1958935115554,1639.7167341663546
322,1626.1958935115554,1657.0371615119789
323,1626.1958935115554,1648.5726007837316
324,1626.1958935115554,1673.0100892712971
325,1626.1958935115554,1658.0513611340043
326,1626.1958935115554,1655.2864599764744
327,1626.1958935115554,1651.4676195469679
328,1626.1958935115554,1667.4336672246798
329,1626.1958935115554,1650.132923041859
330,1626.1958935115554,1653.0205210372408
331,1626.1958935115554,1659.9711194193342
332,1626.1958935115554,1653.2660204016597
333,1626.1958935115554,1665.887098559213
334,1626.1958935115554,1651.2903245013697
335,1626.1958935115554,1670.4474552887232
336,1626.1958935115554,1654.1510381662097
337,1626.1958935115554,1662.8479003401142
338,1626.1958935115554,1647.7898763966907
339,1626.1958935115554,1670.4044838721984
340,1626.1958935115554,1648.342513063148
341,1626.1958935115554,1652.136128852861
342,1626.1958935115554,1661.7297825842888
343,1626.1958935115554,1637.8221838643053
344,1626.1958935115554,1642.3566899803357
345,1626.1958935115554,1664.2556288590695
346,1626.1958935115554,1679.523080101303
347,1626.1958935115554,1666.5116863571002
348,1626.1958935115554,1664.1077027009276
349,1626.1958935115554,1664.3941019747972
