generation,best_distance,avg_distance
307,1868.8569271398405,2821.2782065781216
308,1868.8569271398405,2736.1354535851574
309,1868.8569271398405,2817.8837829646723
310,1868.8569271398405,2862.774652638347
311,1868.8569271398405,2911.4884863250923
312,1868.8569271398405,2830.815540521691
313,1868.8569271398405,2872.457859513656
314,1868.8569271398405,2863.5787277127292
315,1868.8569271398405,2938.586202035347
316,1868.8569271398405,3043.51462334407
317,1868.8569271398405,3066.538838151483
318,1868.8569271398405,3059.792620397376
319,1868.8569271398405,3095.8822794875114
320,1868.8569271398405,3089.2970549320876
321,1868.8569271398405,3080.0772741775213
322,1868.8569271398405,3082.228895912163
323,1868.8569271398405,3084.314886290455
324,1868.8569271398405,3028.91257055791
325,1868.8569271398405,2993.6793675918334
326,1868.8569271398405,3018.607352412154
327,1868.8569271398405,3039.610835264418
328,1868.8569271398405,3009.6023753178497
329,1868.8569271398405,2990.0361883691285
330,1868.8569271398405,3007.879052750941
331,1868.8569271398405,2977.5803672829074
332,1868.8569271398405,2914.2136463263873
333,1868.8569271398405,2896.0268005437683
334,1868.8569271398405,2935.935270210882
335,1868.8569271398405,2955.3807103459885
336,1868.8569271398405,2929.3907963327433
337,1868.8569271398405,2964.5158901796153
338,1868.8569271398405,3028.4452091070693
339,1868.8569271398405,3008.2143230860693
340,1868.8569271398405,3024.0290860225837
341,1868.8569271398405,2987.535415583812
342,1868.8569271398405,2964.574443841723
343,1868.8569271398405,2932.7177123009196
344,1868.8569271398405,2913.406403676599
345,1868.8569271398405,2907.585148413339
346,1868.8569271398405,2955.258126205461
347,1868.8569271398405,2931.622133751645
348,1868.8569271398405,2939.0602928840103
349,1868.8569271398405,2954.3712568909305
350,1868.8569271398405,2909.256906077791
351,1868.8569271398405,2912.5935304642235
352,1868.8569271398405,2968.9943131627474
353,1868.8569271398405,2965.293248205009
354,1868.8569271398405,3024.5989852665907
355,1868.8569271398405,3078.419632662942
356,1868.8569271398405,3090.4058503120755
357,1868.8569271398405,3046.791105353949
358,1868.8569271398405,3037.3937038967533
359,1868.8569271398405,3071.7665715027397
360,1868.8569271398405,3043.0392003429024
361,1868.8569271398405,3064.667326215267
362,1750.7465059762012,3005.8682113414416
363,1750.7465059762012,2976.4990958873013
364,1750.7465059762012,2970.7130249325537
365,1750.7465059762012,2967.1886660107084
366,1750.7465059762012,2930.2153108160705
367,1750.7465059762012,3007.818492336529
368,1750.7465059762012,3015.6990579761455
369,1750.7465059762012,3025.3373488667153
370,1712.763982493164,3011.147589848504
371,1712.763982493164,3005.98842320194
372,1712.763982493164,2981.4956356305756
373,1712.763982493164,3001.390737515852
374,1712.763982493164,2977.142975937562
375,1712.763982493164,2930.0500953370183
376,1712.763982493164,3004.170772880211
377,1702.504276457309,2937.3351607690547
378,1702.504276457309,2933.4154286268913
379,1702.504276457309,2873.374255515655
380,1702.504276457309,2927.8049158311123
381,1702.504276457309,2935.696662959062
382,1702.504276457309,2832.704042074465
383,1702.504276457309,2847.0702602111483
384,1702.504276457309,2847.166032327584
385,1702.504276457309,2802.595859235134
386,1702.504276457309,2816.0765706709103
387,1702.504276457309,2834.3671324412658
388,1702.504276457309,2900.677965134651
389,1702.504276457309,2903.3177500882425
390,1702.504276457309,2942.1951680668058
391,1702.504276457309,2873.6902941357466
392,1702.504276457309,2829.4389833646164
393,1702.504276457309,2845.9288082906605
394,1702.504276457309,2786.8486950369424
395,1702.504276457309,2724.135241013214
396,1702.504276457309,2708.3162314619467
397,1644.0907625468758,2740.9690518958246
398,1644.0907625468758,2789.697919590227
399,1644.0907625468758,2836.537196858991
400,1644.0907625468758,2815.5598373355892
401,1644.0907625468758,2805.103606131863
402,1644.0907625468758,2790.316070826749
403,1644.0907625468758,2778.8767844785507
404,1644.0907625468758,2780.7065185275555
405,1644.0907625468758,2784.12649307079
406,1644.0907625468758,2727.8826593793574
407,1644.0907625468758,2661.126601952613
408,1644.0907625468758,2666.5096355363853
409,1644.0907625468758,2679.195862945951
410,1644.0907625468758,2746.1848318358075
411,1644.0907625468758,2784.617456463742
412,1644.0907625468758,2769.402616561133
413,1644.0907625468758,2740.1189852256343
414,1644.0907625468758,2759.341747644049
